buffer_fractional[0], 450,
buffer_fractional[1], -2304,
buffer_fractional[2], 10240,
buffer_fractional[3], 21760,
buffer_fractional[4], 27648,
buffer_fractional[5], 24064,
buffer_fractional[6], 15872,
buffer_fractional[7], 5120,
buffer_fractional[8], -6400,
buffer_fractional[9], -17664,
buffer_fractional[10], -28928,
buffer_fractional[11], 26112,
buffer_fractional[12], 17664,
buffer_fractional[13], 18432,
buffer_fractional[14], 26368,
buffer_fractional[15], -27904,
buffer_fractional[16], -15104,
buffer_fractional[17], -2560,
buffer_fractional[18], 9984,
buffer_fractional[19], 21760,
buffer_fractional[20], 27392,
buffer_fractional[21], 24064,
buffer_fractional[22], 15872,
buffer_fractional[23], 5376,
buffer_fractional[24], -6144,
buffer_fractional[25], -17664,
buffer_fractional[26], -28672,
buffer_fractional[27], 26112,
buffer_fractional[28], 17664,
buffer_fractional[29], 18432,
buffer_fractional[30], 26368,
buffer_fractional[31], -28160,
buffer_fractional[32], -15360,
buffer_fractional[33], -2560,
buffer_fractional[34], 9728,
buffer_fractional[35], 21504,
buffer_fractional[36], 27392,
buffer_fractional[37], 24064,
buffer_fractional[38], 15872,
buffer_fractional[39], 5376,
buffer_fractional[40], -6144,
buffer_fractional[41], -17664,
buffer_fractional[42], -28672,
buffer_fractional[43], 26368,
buffer_fractional[44], 17664,
buffer_fractional[45], 18432,
buffer_fractional[46], 26112,
buffer_fractional[47], -27904,
buffer_fractional[48], -15872,
buffer_fractional[49], -2816,
buffer_fractional[50], 9984,
buffer_fractional[51], 21504,
buffer_fractional[52], 27648,
buffer_fractional[53], 24320,
buffer_fractional[54], 16128,
buffer_fractional[55], 5888,
buffer_fractional[56], -6144,
buffer_fractional[57], -17408,
buffer_fractional[58], -28672,
buffer_fractional[59], 26624,
buffer_fractional[60], 17664,
buffer_fractional[61], 18432,
buffer_fractional[62], 26112,
buffer_fractional[63], -28416,
buffer_fractional[64], -15872,
buffer_fractional[65], -2816,
buffer_fractional[66], 9728,
buffer_fractional[67], 21504,
buffer_fractional[68], 27392,
buffer_fractional[69], 24320,
buffer_fractional[70], 16384,
buffer_fractional[71], 5632,
buffer_fractional[72], -5888,
buffer_fractional[73], -17408,
buffer_fractional[74], -28416,
buffer_fractional[75], 26624,
buffer_fractional[76], 17920,
buffer_fractional[77], 18432,
buffer_fractional[78], 26112,
buffer_fractional[79], -28416,
buffer_fractional[80], -15872,
buffer_fractional[81], -3072,
buffer_fractional[82], 9472,
buffer_fractional[83], 21248,
buffer_fractional[84], 27392,
buffer_fractional[85], 24576,
buffer_fractional[86], 16128,
buffer_fractional[87], 5888,
buffer_fractional[88], -5888,
buffer_fractional[89], -17152,
buffer_fractional[90], -28160,
buffer_fractional[91], 26880,
buffer_fractional[92], 17920,
buffer_fractional[93], 18432,
buffer_fractional[94], 25856,
buffer_fractional[95], -28672,
buffer_fractional[96], -16128,
buffer_fractional[97], -3072,
buffer_fractional[98], 9472,
buffer_fractional[99], 21248,
buffer_fractional[100], 27648,
buffer_fractional[101], 24320,
buffer_fractional[102], 16640,
buffer_fractional[103], 5888,
buffer_fractional[104], -5376,
buffer_fractional[105], -17152,
buffer_fractional[106], -28160,
buffer_fractional[107], 27392,
buffer_fractional[108], 17920,
buffer_fractional[109], 18432,
buffer_fractional[110], 25856,
buffer_fractional[111], -28672,
buffer_fractional[112], -16384,
buffer_fractional[113], -3328,
buffer_fractional[114], 9216,
buffer_fractional[115], 20992,
buffer_fractional[116], 27392,
buffer_fractional[117], 24320,
buffer_fractional[118], 16384,
buffer_fractional[119], 5888,
buffer_fractional[120], -5632,
buffer_fractional[121], -17152,
buffer_fractional[122], -27904,
buffer_fractional[123], 27136,
buffer_fractional[124], 17920,
buffer_fractional[125], 18432,
buffer_fractional[126], 25600,
buffer_fractional[127], -29184,
